"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.73307238195345e-26,0.396827791045796,0.206,0.578,7.04695382962877e-22,"border cells","AT5G47880"
2.8879852733688e-26,0.49872750305175,0.121,0.413,7.44638122885411e-22,"border cells","AT5G63320"
3.0238963643773e-26,4.11353123144504,0.133,0.041,7.79681438591044e-22,"border cells","AT2G36210"
3.61916383285671e-26,0.289789621533477,0.067,0.312,9.33165202663775e-22,"border cells","AT3G53710"
3.9398691814879e-26,0.27601797437442,0.131,0.43,1.01585586975484e-21,"border cells","AT3G49530"
4.36417210023721e-26,0.577696952633263,0.069,0.316,1.12525813432516e-21,"border cells","AT5G47010"
4.82514900427281e-26,0.508470989327095,0.151,0.469,1.2441164192617e-21,"border cells","AT1G10500"
4.95995258476358e-26,0.362452113178177,0.091,0.355,1.27887417445544e-21,"border cells","AT5G04040"
5.0662225071594e-26,1.55878456737453,0.613,0.652,1.30627481124598e-21,"border cells","AT5G37600"
5.23160757317254e-26,0.366221486156058,0.141,0.449,1.34891769666681e-21,"border cells","AT3G63080"
6.18920460073025e-26,0.530037335224375,0.113,0.396,1.59582451425229e-21,"border cells","AT3G03110"
6.85512711949265e-26,0.30219665215325,0.103,0.376,1.76752597648999e-21,"border cells","AT3G05200"
6.85997764143174e-26,0.42947357928497,0.093,0.359,1.76877663506676e-21,"border cells","AT3G56050"
6.96445707373678e-26,0.451627693377339,0.075,0.325,1.79571561189229e-21,"border cells","AT3G60240"
7.09234389044453e-26,0.44601231339906,0.081,0.336,1.82868994871222e-21,"border cells","AT4G13530"
7.87625574677664e-26,0.438446197346764,0.046,0.27,2.03081378174889e-21,"border cells","AT5G61450"
8.20046253198373e-26,0.627156313206215,0.083,0.34,2.11440725924669e-21,"border cells","AT5G03340"
8.58914739142501e-26,2.36052661851829,0.522,0.458,2.21462576340502e-21,"border cells","AT3G28210"
1.07722058063429e-25,0.364784315489529,0.085,0.342,2.77750554510746e-21,"border cells","AT2G46340"
1.16424135230079e-25,0.320889720578922,0.062,0.298,3.00187990277235e-21,"border cells","AT1G69220"
1.2164473996324e-25,1.78681909992764,0.534,0.463,3.13648797521218e-21,"border cells","AT4G37870"
1.34005840883797e-25,0.546191075846905,0.101,0.372,3.45520660134782e-21,"border cells","AT1G05270"
1.64424090686629e-25,0.632571636182138,0.179,0.52,4.23951075426405e-21,"border cells","AT1G77180"
1.67507633087691e-25,0.469862777099525,0.063,0.301,4.31901681153302e-21,"border cells","AT1G03970"
1.70212812766596e-25,2.43323457230607,0.228,0.101,4.3887671643739e-21,"border cells","AT4G12910"
1.86328886108919e-25,0.458106321424518,0.06,0.293,4.80430399943237e-21,"border cells","AT1G09130"
1.94444244939838e-25,0.410237291014663,0.069,0.311,5.01355041152879e-21,"border cells","AT1G04810"
1.96174472034292e-25,0.448060355063845,0.06,0.293,5.05816258693218e-21,"border cells","AT2G47900"
2.02778421120608e-25,0.330520398149395,0.206,0.565,5.22843881017376e-21,"border cells","AT5G36880"
2.0534234639328e-25,0.37275705895607,0.042,0.26,5.29454705940433e-21,"border cells","AT5G27920"
2.45926105121893e-25,0.259933346905171,0.044,0.263,6.34095869446288e-21,"border cells","AT4G10790"
2.55748998504781e-25,0.488835206332243,0.113,0.392,6.59423217744726e-21,"border cells","AT3G07790"
2.81351070768879e-25,0.508811389428785,0.143,0.448,7.25435600870477e-21,"border cells","AT5G58740"
2.86030496869633e-25,1.69098815770906,0.56,0.536,7.37501033128661e-21,"border cells","AT3G19010"
2.86564288076791e-25,0.366745209354527,0.073,0.317,7.38877360377199e-21,"border cells","AT5G12480"
3.01260755133709e-25,0.371280243843549,0.06,0.292,7.76770731036755e-21,"border cells","AT3G15880"
3.32391898464191e-25,0.713834208669556,0.101,0.37,8.57039271000071e-21,"border cells","AT4G33910"
3.41189704678517e-25,0.550250999829736,0.103,0.373,8.79723534543089e-21,"border cells","AT5G16150"
3.81195003928456e-25,0.677002472473174,0.115,0.394,9.82873198129131e-21,"border cells","AT4G33430"
4.0931424338437e-25,3.48685786182415,0.298,0.167,1.05537584514226e-20,"border cells","AT4G11370"
4.40636678347238e-25,0.631695084906063,0.141,0.445,1.13613761145052e-20,"border cells","AT3G27570"
5.11884224362245e-25,0.355172534466617,0.133,0.427,1.31984228409561e-20,"border cells","AT5G07370"
5.40059639302214e-25,1.68333677422056,0.601,0.637,1.39248977397683e-20,"border cells","AT3G51730"
5.40687925379032e-25,0.592567570429031,0.111,0.387,1.3941097467973e-20,"border cells","AT2G33390"
5.75024071210608e-25,0.490176639118517,0.093,0.353,1.48264206520943e-20,"border cells","AT5G61960"
6.66466279697694e-25,0.4761417899891,0.081,0.33,1.71841665557253e-20,"border cells","AT2G31305"
7.31482144514453e-25,0.464928061836578,0.117,0.394,1.88605356141607e-20,"border cells","AT1G28760"
9.36230864118936e-25,0.423433130251168,0.149,0.455,2.41397766004427e-20,"border cells","AT4G15800"
1.16595486827433e-24,0.500291058669907,0.095,0.354,3.00629803235853e-20,"border cells","AT3G61790"
1.27076426812429e-24,0.391559000535898,0.081,0.328,3.27653858893166e-20,"border cells","AT1G05960"
1.27363498982122e-24,0.610309091050428,0.089,0.343,3.28394045775504e-20,"border cells","AT1G76900"
1.34117421147972e-24,0.436234456616867,0.091,0.346,3.45808358687931e-20,"border cells","AT1G53190"
1.54144520877522e-24,0.733449899220182,0.083,0.332,3.97446232630604e-20,"border cells","AT3G24050"
1.64571934578947e-24,0.543505137375777,0.101,0.364,4.24332276118356e-20,"border cells","AT3G13445"
1.79874065401582e-24,0.36275466203205,0.103,0.367,4.6378729023144e-20,"border cells","AT4G23050"
2.00497490864548e-24,0.258766854652426,0.054,0.275,5.16962730445152e-20,"border cells","AT5G22780"
2.02315919360405e-24,0.741810810291292,0.087,0.338,5.21651366478868e-20,"border cells","AT1G79280"
2.46351029200479e-24,0.299512033777875,0.075,0.315,6.35191493690515e-20,"border cells","AT2G17350"
2.49332102823492e-24,3.76728319061183,0.135,0.044,6.42877893920091e-20,"border cells","AT5G27420"
2.61462180730169e-24,3.91773053412194,0.151,0.053,6.74154086794667e-20,"border cells","AT5G62150"
2.62174929950426e-24,0.523879213828643,0.089,0.34,6.7599183938418e-20,"border cells","AT1G53050"
2.8110016140198e-24,0.67870967586684,0.093,0.348,7.24788656158866e-20,"border cells","AT1G02080"
3.04790655412764e-24,0.397070900797949,0.067,0.3,7.8587222591627e-20,"border cells","AT4G31880"
3.20186123027489e-24,0.489495229913234,0.073,0.31,8.25567899614078e-20,"border cells","AT4G16150"
3.97912880317058e-24,0.345313928428386,0.248,0.648,1.0259785706095e-19,"border cells","AT3G01540"
4.05659356963823e-24,0.293251885638664,0.032,0.233,1.04595208599552e-19,"border cells","AT5G16210"
5.22782166668688e-24,1.43381291821783,0.708,0.786,1.34794153853855e-19,"border cells","AT2G40000"
5.82140551658834e-24,0.487344597636159,0.071,0.305,1.50099119839714e-19,"border cells","AT5G45710"
7.14797762305732e-24,0.478076577197141,0.067,0.297,1.8430345503291e-19,"border cells","AT5G44250"
7.4047211109913e-24,4.27044824153376,0.222,0.104,1.909233291258e-19,"border cells","AT3G55720"
7.54560434210213e-24,0.298415699195933,0.04,0.246,1.94555862356761e-19,"border cells","AT5G17290"
8.08537948296351e-24,0.261221436917842,0.24,0.614,2.08473424588731e-19,"border cells","AT1G34370"
8.39512347156121e-24,0.326554284760328,0.107,0.369,2.16459863590734e-19,"border cells","AT1G04440"
9.06572249179459e-24,0.381863027243529,0.081,0.322,2.33750588728432e-19,"border cells","AT4G27585"
9.35287273331296e-24,0.576191544895981,0.127,0.408,2.41154470555741e-19,"border cells","AT3G57280"
9.7623157139993e-24,3.70149720571981,0.113,0.033,2.51711548369758e-19,"border cells","AT3G18950"
9.84470994737453e-24,0.700552021724923,0.079,0.319,2.53836001283105e-19,"border cells","AT1G70590"
1.09014009159589e-23,0.755935152249185,0.119,0.393,2.81081721217085e-19,"border cells","AT4G20380"
1.19920088760783e-23,0.595039817221601,0.135,0.422,3.09201956860804e-19,"border cells","AT1G69030"
1.24929125649295e-23,0.659316769933306,0.139,0.428,3.22117257574143e-19,"border cells","AT1G03080"
1.25522305272535e-23,0.732915777237571,0.139,0.429,3.23646711914705e-19,"border cells","AT3G02740"
1.27426086276649e-23,0.328042371978737,0.073,0.306,3.28555420855713e-19,"border cells","AT3G15070"
1.28892965169303e-23,0.606920964912009,0.157,0.462,3.3233762139253e-19,"border cells","AT1G77840"
1.29073710610116e-23,0.528811392614773,0.091,0.34,3.32803655437124e-19,"border cells","AT5G11700"
1.32334390563902e-23,0.356075561660303,0.075,0.31,3.41210992629965e-19,"border cells","AT5G54110"
1.7875551525116e-23,0.409174165423582,0.046,0.254,4.6090322052359e-19,"border cells","AT3G09970"
1.86504420555626e-23,0.627294550619863,0.083,0.324,4.80882997960626e-19,"border cells","AT2G25180"
1.95263620493025e-23,0.896865786950851,0.145,0.44,5.03467719079215e-19,"border cells","AT4G36690"
1.96117097909885e-23,1.55319273411959,0.258,0.121,5.05668325250848e-19,"border cells","AT4G04460"
1.96244213499136e-23,0.586084487721417,0.165,0.476,5.05996080086173e-19,"border cells","AT5G61210"
2.03133552331303e-23,0.280384437376646,0.048,0.258,5.23759551331031e-19,"border cells","AT4G30890"
2.07057210819284e-23,0.349831132346549,0.034,0.232,5.33876312376441e-19,"border cells","AT2G17870"
2.07569324866633e-23,1.32618014576169,0.639,0.748,5.35196747236127e-19,"border cells","AT4G21980"
2.18215278412336e-23,2.04417448292887,0.5,0.456,5.62646273858367e-19,"border cells","AT4G25900"
2.19461680564745e-23,2.35377183911041,0.397,0.279,5.65859997168138e-19,"border cells","AT4G01750"
2.26232925624473e-23,0.264516228442097,0.048,0.257,5.8331897543014e-19,"border cells","AT5G56290"
2.32817065007148e-23,0.54697593253059,0.101,0.356,6.0029552041443e-19,"border cells","AT3G48880"
2.52475230462962e-23,0.315188579432601,0.036,0.235,6.50982134225702e-19,"border cells","AT4G21470"
2.6700711805756e-23,0.569135830846209,0.141,0.431,6.88451153199612e-19,"border cells","AT2G24100"
2.71169778395638e-23,0.264230488461061,0.06,0.279,6.99184156615312e-19,"border cells","AT5G41020"
3.11376791440953e-23,0.757671034514245,0.821,0.903,8.02853919051354e-19,"border cells","AT1G17170"
3.60062072645075e-23,0.609217692265009,0.105,0.362,9.28384048108061e-19,"border cells","AT4G29010"
4.20301986183928e-23,0.433819712324594,0.05,0.259,1.08370664117664e-18,"border cells","AT5G23630"
4.26281019481998e-23,0.267072229812167,0.044,0.248,1.09912298063238e-18,"border cells","AT5G64220"
4.54041526486325e-23,0.34185448781003,0.046,0.252,1.17070067189234e-18,"border cells","AT4G01290"
4.55511401460612e-23,2.63167481829412,0.214,0.095,1.17449059752604e-18,"border cells","AT1G02360"
4.56660280864523e-23,0.323995873819843,0.044,0.248,1.17745286818109e-18,"border cells","AT5G08200"
4.70883451522852e-23,0.863653019394677,0.131,0.411,1.21412589140652e-18,"border cells","AT3G52120"
4.85259312911541e-23,0.583441208980116,0.063,0.284,1.25119261241112e-18,"border cells","AT2G27350"
4.86159961193288e-23,0.361283418092147,0.073,0.302,1.25351484394077e-18,"border cells","AT3G07020"
5.72363722152157e-23,0.573904964460039,0.187,0.515,1.47578262119712e-18,"border cells","AT1G15750"
6.30285533926038e-23,0.293859945083988,0.054,0.265,1.6251282206749e-18,"border cells","AT5G07740"
7.2214531349131e-23,0.30970050718207,0.028,0.217,1.86197947630599e-18,"border cells","AT2G25620"
7.3813028225161e-23,0.273573715169927,0.069,0.293,1.90319511975755e-18,"border cells","AT1G65040"
7.95864331953177e-23,0.66447058755211,0.089,0.33,2.05205659350807e-18,"border cells","AT1G03730"
8.46943587170887e-23,0.589825358114758,0.089,0.33,2.18375934516141e-18,"border cells","AT3G49601"
8.92069993403286e-23,0.293855972458147,0.077,0.307,2.30011327099103e-18,"border cells","AT1G64460"
9.05663005118914e-23,0.6660072657458,0.127,0.401,2.33516149239861e-18,"border cells","AT4G25230"
9.20853452962939e-23,0.299726617575408,0.042,0.242,2.37432854311964e-18,"border cells","AT5G41770"
9.28416530154389e-23,0.545364356575054,0.044,0.246,2.39382918135008e-18,"border cells","AT5G17060"
9.36180073984297e-23,0.360435840320126,0.034,0.227,2.41384670276111e-18,"border cells","AT4G02740"
9.58533774747502e-23,0.273948059221722,0.036,0.231,2.47148348480896e-18,"border cells","AT5G04090"
1.0664210254719e-22,0.383437703845944,0.052,0.26,2.74965997207675e-18,"border cells","AT4G32590"
1.1283085056341e-22,0.790673883710198,0.058,0.271,2.90923065092696e-18,"border cells","AT1G27630"
1.3101047333359e-22,0.294342513721065,0.167,0.466,3.37797404443328e-18,"border cells","AT2G31200"
1.31854699665258e-22,0.660982539845364,0.081,0.314,3.39974157616902e-18,"border cells","AT2G21120"
1.32295793475254e-22,0.45814209788958,0.137,0.417,3.41111473896594e-18,"border cells","AT5G58730"
1.44421375437222e-22,0.699606598521935,0.085,0.321,3.72376074427332e-18,"border cells","AT5G65495"
1.92695876588656e-22,0.469641292577465,0.111,0.366,4.96847048196191e-18,"border cells","AT2G34660"
1.99207989701159e-22,2.07076977129306,0.357,0.22,5.13637880645467e-18,"border cells","AT3G16150"
2.18760201229478e-22,0.542328797448283,0.101,0.349,5.64051302850085e-18,"border cells","AT1G30270"
2.24187411681585e-22,0.346726894294485,0.04,0.236,5.78044822279799e-18,"border cells","AT3G10650"
2.38102241670895e-22,0.417473779401238,0.058,0.269,6.13922819924235e-18,"border cells","AT2G38560"
2.52747033628106e-22,0.410879168579976,0.194,0.522,6.51682951506708e-18,"border cells","AT1G09645"
2.87793305091156e-22,0.377530669725608,0.248,0.627,7.42046257847036e-18,"border cells","AT5G01800"
3.04569166988861e-22,0.872051327056284,0.121,0.386,7.85301140164079e-18,"border cells","AT1G17130"
3.5082149359701e-22,0.500335773688601,0.091,0.328,9.04558139090531e-18,"border cells","AT5G52560"
3.53934052680696e-22,0.705055523303993,0.075,0.3,9.12583561431907e-18,"border cells","AT4G10710"
3.86912953474579e-22,0.744830727487212,0.163,0.465,9.97616359238856e-18,"border cells","AT3G49800"
3.94641047939833e-22,0.325735350264612,0.044,0.241,1.01754247800807e-17,"border cells","AT4G04770"
4.09209005270174e-22,0.304635843022634,0.046,0.245,1.05510449918862e-17,"border cells","AT3G51660"
4.46203026367008e-22,0.306465758232134,0.069,0.288,1.15048988318469e-17,"border cells","AT1G26830"
4.50346363166625e-22,0.644778379024168,0.067,0.285,1.16117306278883e-17,"border cells","AT5G16800"
5.03493794854114e-22,0.863326892649213,0.032,0.219,1.29820840065185e-17,"border cells","AT1G27700"
5.0400961533708e-22,0.406557966841251,0.054,0.259,1.29953839218513e-17,"border cells","AT3G12350"
5.45910459439795e-22,0.897402677393695,0.722,0.799,1.40757552861957e-17,"border cells","AT1G80670"
7.29530317066386e-22,0.491183196006551,0.087,0.319,1.88102096952397e-17,"border cells","AT5G27280"
7.3573983924565e-22,0.383595543126479,0.089,0.323,1.89703160151098e-17,"border cells","AT1G60140"
7.41757484821254e-22,0.446609545213027,0.095,0.334,1.91254749886312e-17,"border cells","AT1G10150"
7.43413374875502e-22,0.281614279471985,0.073,0.293,1.91681704577899e-17,"border cells","AT1G74210"
9.26012218444984e-22,0.653416516356495,0.079,0.305,2.38762990403855e-17,"border cells","AT5G46410"
9.31662851750542e-22,0.567586109075234,0.208,0.539,2.4021994969536e-17,"border cells","AT1G53400"
9.62168983793565e-22,0.312494626957885,0.071,0.29,2.48085650781333e-17,"border cells","AT3G58710"
9.68508230994519e-22,0.441287845788185,0.065,0.279,2.49720162279627e-17,"border cells","AT5G49930"
1.03098556036215e-21,0.577551136820568,0.085,0.314,2.65829316883776e-17,"border cells","AT1G32750"
1.03104149421324e-21,0.343660507483102,0.097,0.337,2.65843738867942e-17,"border cells","AT4G30240"
1.03302972610826e-21,0.784464156115261,0.137,0.412,2.66356384579754e-17,"border cells","AT3G05840"
1.03994626859154e-21,0.496970493534334,0.058,0.264,2.68139745893642e-17,"border cells","AT3G10370"
1.0447773131715e-21,0.401610549343666,0.052,0.253,2.69385382428141e-17,"border cells","AT3G03890"
1.04485367089198e-21,0.564812101218983,0.052,0.253,2.69405070502788e-17,"border cells","AT4G16535"
1.06063125127169e-21,0.686003479956525,0.109,0.359,2.73473161827891e-17,"border cells","AT5G44800"
1.07102587617531e-21,0.377168100373725,0.03,0.213,2.76153311913042e-17,"border cells","AT4G02030"
1.16095908211701e-21,0.412780096533503,0.081,0.306,2.99341689733049e-17,"border cells","AT1G24460"
1.35528268242743e-21,0.506368973464626,0.042,0.234,3.49446086837089e-17,"border cells","AT5G25060"
1.44288074620061e-21,0.881287917517034,0.083,0.311,3.72032371600365e-17,"border cells","AT5G44090"
1.58952863689911e-21,0.529552059029449,0.03,0.212,4.09844063738067e-17,"border cells","AT1G03260"
1.59878257740207e-21,0.646749028376911,0.19,0.511,4.12230099757349e-17,"border cells","AT3G11730"
1.81694280414119e-21,0.482213252043823,0.042,0.233,4.68480532619765e-17,"border cells","AT1G23900"
1.90583730700309e-21,0.431066724974691,0.044,0.237,4.91401091237676e-17,"border cells","AT1G65430"
1.93583271011403e-21,0.616727094873842,0.127,0.39,4.99135105975801e-17,"border cells","AT4G21810"
2.13110899403511e-21,0.321512836513803,0.171,0.467,5.49485143022013e-17,"border cells","AT1G76980"
2.30548111750189e-21,0.424325732191065,0.058,0.262,5.94445251336686e-17,"border cells","AT1G17550"
2.63300560996702e-21,0.855372809743352,0.081,0.305,6.78894166473898e-17,"border cells","AT3G26000"
2.69286564709738e-21,0.826916761513046,0.123,0.383,6.94328478447588e-17,"border cells","AT2G02180"
2.70478623875338e-21,0.373723280746774,0.073,0.29,6.97402083800172e-17,"border cells","AT5G42940"
2.82274795323842e-21,0.629749416473331,0.052,0.25,7.27817332262993e-17,"border cells","AT1G77740"
2.91286703727531e-21,0.817178250723648,0.085,0.312,7.51053636891067e-17,"border cells","AT1G12360"
3.04280568952309e-21,0.534909017876664,0.06,0.264,7.84557018986634e-17,"border cells","AT1G69252"
3.14867292138784e-21,0.699351857019592,0.101,0.341,8.11853826050641e-17,"border cells","AT2G43410"
3.1938285937777e-21,0.634377660918784,0.071,0.286,8.23496764619642e-17,"border cells","AT4G27880"
3.28528917130773e-21,0.791068219867132,0.163,0.456,8.47078959929985e-17,"border cells","AT5G21990"
3.2985614561771e-21,0.652341685585666,0.155,0.44,8.50501085860703e-17,"border cells","AT1G12760"
3.41449196461646e-21,0.553673895446901,0.089,0.319,8.80392608156707e-17,"border cells","AT3G05580"
3.47948838168571e-21,0.754968843977069,0.099,0.337,8.97151284333842e-17,"border cells","AT2G44200"
3.52350814146445e-21,0.538211708037184,0.149,0.426,9.08501339195194e-17,"border cells","AT3G19960"
