"Gene_ID","Cahn_Methylation_status","Bewick_Classification","Both_gbM","Both_TE_like","H2AZ_Depleted","H2AZ_Enriched"
"AT3G07680","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G07690","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G07700","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G07710","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07720","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07730","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07740","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G07750","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G07760","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07770","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G07780","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G07790","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G07800","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07810","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G07820","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07830","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07840","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07850","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07860","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07870","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07880","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07890","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07900","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G07910","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07920","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07930","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07940","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G07950","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G07960","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G07970","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G07980","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G07990","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08000","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08010","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08020","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G08030","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08040","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G08490","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08500","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08505","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08510","Unmethylated","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G08520","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08530","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G08550","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G08560","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08570","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08580","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08590","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08600","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08610","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08620","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08630","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08636","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08640","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08650","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G08660","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08670","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G08680","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08690","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08700","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08710","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08720","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08730","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08740","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08750","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08760","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G08762",NA,"Unmethylated",NA,NA,NA,NA
"AT3G08770","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08780","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08790","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G08800","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G08810","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08820","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G08840","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G08850","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G08860","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G08870","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G08880","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08890","TE-like methylation","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G08900","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08910","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08920","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08930","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G08940","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08943","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G08947","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G08950","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08960","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G08970","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G08980","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G08990","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09000","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09010","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09020","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09030","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09032","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09035","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09040","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G09050","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09055","Unmethylated",NA,NA,NA,NA,NA
"AT3G09060","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09070","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09080","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09085","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09090","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G09100","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G09110","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09120","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09130","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09140","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09150","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09160","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09162","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09180","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G09190","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09200","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09210","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09220","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09230","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09240","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09250","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09260","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09270","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09280","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09290","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09300","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G09310","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09320","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G09330","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09340","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09350","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09360","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G09370","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G09380","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09390","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09400","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09405","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09410","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09430","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09440","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09450","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09455","Unmethylated",NA,NA,NA,NA,NA
"AT3G09470","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09480","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09490","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09500","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09510","TE-like methylation","mCHH",FALSE,TRUE,NA,NA
"AT3G09520","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09530","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09540","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09550","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09560","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G09570","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09580","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09590","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09600","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09620","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09630","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09640","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09650","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09660","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G09670","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G09680","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09690","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09700","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09710","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09720","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G09730","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09735","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09740","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09750","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09760","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09770","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09780","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09790","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09800","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09810","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G09820","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09830","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09840","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G09850","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G09860","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09863","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09870","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09880","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G09890","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09900","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09910","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G09920","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G09922","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09925","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09930","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G09940","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09950","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09960","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09970","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09975",NA,"Unmethylated",NA,NA,NA,NA
"AT3G09980","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G09990","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10000","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10010","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10020","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10030","Unmethylated","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10040","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10050","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10060","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10070","Unmethylated","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10080","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10090","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10110","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10113","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10116","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10120","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10130","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10140","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G10150","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10160","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G10180","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT3G10185","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10190","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10195","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10200","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10210","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10220","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10230","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G10240","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10250","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G10260","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10270","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G10280","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10290","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10300","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10310","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10320","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G10330","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10340","TE-like methylation","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10350","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10360","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10370","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G10380","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G10390","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G10400","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10405","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10410","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10420","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10430","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10439","TE-like methylation","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10440","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10450","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10455","Unmethylated",NA,NA,NA,NA,NA
"AT3G10460","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10470","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10480","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10490","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G10500","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10510","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10520","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10525","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10526",NA,"Unmethylated",NA,NA,NA,NA
"AT3G10527","Unmethylated",NA,NA,NA,NA,NA
"AT3G10530","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G10540","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10550","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10560","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10570","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10572","Unmethylated","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10580","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10585","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10590","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10595","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10600","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10605","Unmethylated",NA,NA,NA,NA,NA
"AT3G10610","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10620","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10630","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10640","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10650","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G10660","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10670","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10680","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10690","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G10700","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10710","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10720","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10730","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10740","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G10750","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10760","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10770","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G10780","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10790","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10800","Unmethylated","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10810","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G10815","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10820","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10840","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10845","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10850","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10860","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10870","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10880","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10890","TE-like methylation","gbM",FALSE,FALSE,NA,NA
"AT3G10900","TE-like methylation","mCHH",FALSE,TRUE,NA,NA
"AT3G10910","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10912",NA,"Unmethylated",NA,NA,NA,NA
"AT3G10915","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10920","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10930","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10940","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10950","TE-like methylation","mCHH",FALSE,TRUE,NA,NA
"AT3G10960","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G10970","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G10974","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10980","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G10985","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10986","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G10990","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11000","gbM","gbM",TRUE,FALSE,FALSE,TRUE
"AT3G11010","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G11020","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11030","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11040","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11050","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11060","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11070","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G11080","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G11090","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11100","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11110","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11120","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11130","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G11150","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11160","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11165","TE-like methylation","mCHH",FALSE,TRUE,NA,NA
"AT3G11170","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11180","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G11200","Unmethylated","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G11210","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G11220","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G11230","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11240","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G11250","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11260","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11270","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11280","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11290","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G11300","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11310","TE-like methylation","mCHG",FALSE,TRUE,NA,NA
"AT3G11320","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11325","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11330","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G11340","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11350","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11370","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11380","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11385","gbM","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G11390","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G11397","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11400","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11402","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11405","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11410","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11420","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G11430","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G11440","gbM","gbM",TRUE,FALSE,NA,NA
"AT3G11450","gbM","gbM",TRUE,FALSE,TRUE,FALSE
"AT3G11460","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11470","gbM","Unmethylated",FALSE,FALSE,TRUE,FALSE
"AT3G11480","Unmethylated","Unmethylated",FALSE,FALSE,FALSE,TRUE
"AT3G11490","gbM","Unmethylated",FALSE,FALSE,NA,NA
"AT3G11500","Unmethylated","Unmethylated",FALSE,FALSE,NA,NA
