"gene","variance.standardized","is_hvg","is_responsive","responsive_cell_type","responsive_avg_log2FC","median_within_celltype_cv2","num_celltypes_expressed","cahn_group","bewick_group","h2az_group"
"AT5G13560",0.604043176458757,FALSE,TRUE,"xpp ERS-",0.259638111016324,5.93963637800699,19,"gbM","Unmethylated","Other"
"AT1G10670",0.603987767576775,FALSE,TRUE,"protoxylem ERS-",2.7926342102911,0.827209874806881,29,"gbM","Unmethylated","Other"
"AT3G27240",0.603969668988314,FALSE,TRUE,"hair cells ERS-",1.02914196027266,0.625662677260669,29,"gbM","Unmethylated","Other"
"AT1G05270",0.603878623716368,FALSE,TRUE,"protoxylem ERS+",1.85909415630853,3.14960132989867,26,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G53480",0.603759747884978,FALSE,TRUE,"metaxylem ERS-",1.24982071582773,3.34781740220416,25,"gbM","gbM","H2A.Z-Depleted"
"AT3G06050",0.60372234808433,FALSE,TRUE,"hair cells ERS-",1.1622991158723,1.4861557002561,28,"Unmethylated","Unmethylated","Other"
"AT5G58430",0.603592659465946,FALSE,TRUE,"border cells",1.00009249233558,5.36230488111705,22,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G37510",0.603539794847863,FALSE,TRUE,"hair cells ERS-",1.01758833187371,1.69882133698813,28,"gbM","gbM","H2A.Z-Depleted"
"AT3G58030",0.603491546342752,FALSE,TRUE,"root cap lateral",0.418910976947074,3.72284744564976,20,"gbM","gbM","H2A.Z-Depleted"
"AT5G03905",0.603468636729891,FALSE,TRUE,"columella",0.896822313880156,2.04029617585068,24,"gbM","Unmethylated","Other"
"AT1G15780",0.603415953568471,FALSE,TRUE,"border cells",1.2154072713019,6.566830439826,18,"gbM","gbM","H2A.Z-Depleted"
"AT5G23430",0.603410607204459,FALSE,TRUE,"procambium ERS+",0.878365753092197,5.04232237591843,21,"gbM","gbM","Other"
"AT4G28600",0.603386100409866,FALSE,TRUE,"protophloem ERS+",1.7743573569653,3.44911056565484,18,"gbM","gbM","H2A.Z-Depleted"
"AT2G27100",0.603381711973792,FALSE,TRUE,"procambium ERS+",0.586373714911302,3.58271986119584,23,"gbM","Unmethylated","H2A.Z-Depleted"
"AT3G13224",0.603378559411925,FALSE,TRUE,"root cap tip",0.824156626733971,4.2693586618415,19,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G66050",0.603253092192217,FALSE,TRUE,"procambium ERS+",0.939437802049756,2.26022441405356,22,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G08450",0.603199655929072,FALSE,TRUE,"root cap tip",0.664097452688319,5.65624778605221,20,"gbM","gbM","H2A.Z-Depleted"
"AT5G50380",0.603172822635152,FALSE,TRUE,"root cap tip",0.747561861705493,6.23950683659148,19,"gbM","gbM","Other"
"AT2G01190",0.603112497952347,FALSE,TRUE,"protoxylem early",2.07160814791768,3.95879923770812,23,"gbM","Unmethylated","Other"
"AT2G31305",0.603088966014982,FALSE,TRUE,"protoxylem ERS+",1.15941680843811,3.56244217847565,25,"Unmethylated","Unmethylated","Other"
"AT3G09980",0.603008702046269,FALSE,TRUE,"protoxylem early",2.79572631316238,2.17650265264855,29,"gbM","Unmethylated","Other"
"AT3G10915",0.602911475796567,FALSE,TRUE,"hair cells ERS+",0.582856035230944,3.20199740977075,23,"gbM","Unmethylated","Other"
"AT2G43410",0.602720508468511,FALSE,TRUE,"border cells",0.699351857019592,3.11485379656081,21,"gbM","gbM","Other"
"AT3G14830",0.602672815073491,FALSE,TRUE,"border cells",0.748289100864938,4.49359741181481,18,"gbM","gbM","H2A.Z-Depleted"
"AT5G04240",0.602670063160248,FALSE,TRUE,"border cells",0.983412811876978,6.02286878697836,18,"gbM","gbM","H2A.Z-Depleted"
"AT5G67250",0.602666347268822,FALSE,TRUE,"protoxylem early",0.977250682591831,4.28226808170868,22,"gbM","Unmethylated","Other"
"AT1G01350",0.602625034316003,FALSE,TRUE,"hair cells ERS+",0.694044843818971,2.91705650594336,23,"gbM","gbM","Other"
"AT3G48115",0.602595672896502,FALSE,TRUE,"metaxylem ERS-",1.19315727044459,2.49995240873187,28,NA,NA,NA
"AT3G30390",0.602528555415141,FALSE,TRUE,"hair cells ERS+",1.04406255940508,2.07346266578522,29,"gbM","gbM","Other"
"AT1G58100",0.60239848664191,FALSE,TRUE,"endodermis ERS+",1.04215369925552,3.41259912655139,23,"gbM","Unmethylated","Other"
"AT1G48110",0.602346186419726,FALSE,TRUE,"protophloem ERS-",1.1050091527746,5.17469708109691,18,"gbM","gbM","H2A.Z-Depleted"
"AT2G07360",0.602307748158108,FALSE,TRUE,"protoxylem early",1.3102752963778,3.91066486946814,27,"gbM","gbM","H2A.Z-Depleted"
"AT3G22170",0.602206795580061,FALSE,TRUE,"border cells",0.977348591442763,4.6938535285627,19,"gbM","gbM","H2A.Z-Depleted"
"AT5G47480",0.602175569661667,FALSE,TRUE,"protoxylem early",1.20685383685182,4.86401083709059,21,"gbM","gbM","H2A.Z-Depleted"
"AT5G24710",0.601987597073407,FALSE,TRUE,"protoxylem early",1.71761981511502,3.97290422970612,24,"gbM","gbM","H2A.Z-Depleted"
"AT1G76030",0.601971970268582,FALSE,TRUE,"hair cells ERS-",1.31165961832449,1.47705190011602,29,"gbM","Unmethylated","H2A.Z-Depleted"
"AT4G09580",0.601889930366281,FALSE,TRUE,"protophloem ERS-",1.42820515704955,4.10816906145786,18,"gbM","Unmethylated","Other"
"AT5G06560",0.601879835679353,FALSE,TRUE,"protophloem ERS-",1.17100569820717,4.7147413020395,20,"gbM","gbM","H2A.Z-Depleted"
"AT1G07360",0.601844680344678,FALSE,TRUE,"endodermis ERS+",0.584139439648124,2.13484378415457,23,"gbM","gbM","H2A.Z-Depleted"
"AT5G07890",0.601696445265602,FALSE,TRUE,"cortex ERS+",0.546171869685697,4.52498200001326,17,"gbM","gbM","H2A.Z-Depleted"
"AT4G02340",0.601643707751434,FALSE,TRUE,"columella",1.21654379482406,3.4152995403265,24,"Unmethylated","Unmethylated","Other"
"AT1G73920",0.601547992475291,FALSE,TRUE,"border cells",0.860864502029003,3.17817104132686,22,"gbM","gbM","H2A.Z-Depleted"
"AT2G17350",0.601540094620884,FALSE,TRUE,"protophloem ERS-",1.33986540691034,2.76107355842003,23,"Unmethylated","Unmethylated","Other"
"AT1G51720",0.601482911780304,FALSE,TRUE,"border cells",1.05668115432873,6.08809475057086,17,"gbM","gbM","H2A.Z-Depleted"
"AT1G09140",0.601467422905109,FALSE,TRUE,"protoxylem ERS+",0.840468889454606,1.85677027972722,28,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G06025",0.60142669619629,FALSE,TRUE,"hair cells ERS+",0.835173589352132,2.94441761689586,23,"TE-like","Unmethylated","H2A.Z-Enriched"
"AT1G24560",0.601185856957605,FALSE,TRUE,"protophloem ERS-",0.858316656665295,5.19409944314191,22,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G44180",0.601090347664283,FALSE,TRUE,"ppp ERS+",0.631277448234531,5.2901886920382,18,"gbM","gbM","H2A.Z-Depleted"
"AT2G26280",0.601048269394529,FALSE,TRUE,"root cap tip",0.738161019592747,4.35086507139924,21,"gbM","gbM","H2A.Z-Depleted"
"AT5G63860",0.600944141647364,FALSE,TRUE,"protophloem ERS-",1.02568686446644,4.41591732371615,23,"gbM","Unmethylated","H2A.Z-Depleted"
"AT4G20410",0.600898502489222,FALSE,TRUE,"protoxylem early",1.48614951427661,2.41435403205314,28,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G27850",0.600893257410584,FALSE,TRUE,"protoxylem ERS+",1.73587479072186,6.7225407796336,18,"gbM","gbM","H2A.Z-Depleted"
"AT5G45360",0.600881080878669,FALSE,TRUE,"protophloem ERS-",0.694440314301132,2.86024946905872,23,"gbM","Unmethylated","Other"
"AT3G57410",0.600856273494904,FALSE,TRUE,"procambium ERS-",2.0926598596318,2.20316240308738,28,"gbM","gbM","H2A.Z-Depleted"
"AT5G57360",0.600826574163906,FALSE,TRUE,"xpp ERS+",0.588191183042226,4.13883609602124,17,"gbM","gbM","H2A.Z-Depleted"
"AT1G09060",0.600811927732462,FALSE,TRUE,"border cells",1.38108239463533,6.14546278052303,19,"gbM","gbM","H2A.Z-Depleted"
"AT3G01590",0.600709336399828,FALSE,TRUE,"columella",0.991406452621283,2.34619034353218,24,"gbM","gbM","H2A.Z-Depleted"
"AT4G11740",0.600631566291479,FALSE,TRUE,"protophloem ERS-",1.17712778182206,4.81796280630098,19,"gbM","gbM","H2A.Z-Depleted"
"AT1G06230",0.600596929311232,FALSE,TRUE,"border cells",0.634399828771361,5.68582055465714,19,"gbM","gbM","H2A.Z-Depleted"
"AT5G11960",0.600313305915879,FALSE,TRUE,"protophloem ERS-",1.65710577592138,2.87152045775552,27,"gbM","gbM","H2A.Z-Depleted"
"AT2G39770",0.600277189139346,FALSE,TRUE,"columella",1.69326345665121,1.22806312629219,29,"gbM","gbM","Other"
"AT1G10410",0.600129274346997,FALSE,TRUE,"protoxylem early",1.29069422904811,3.74165097909533,21,"gbM","Unmethylated","Other"
"AT2G20820",0.600112033355637,FALSE,TRUE,"hair cells ERS-",1.28841401260266,0.465920710553891,29,"Unmethylated","Unmethylated","Other"
"AT5G47620",0.599919742776568,FALSE,TRUE,"protoxylem early",1.70439952276476,2.54590978306359,26,"Unmethylated","Unmethylated","Other"
"AT5G56760",0.599878061081276,FALSE,TRUE,"procambium ERS+",0.686909014959431,1.96998300008815,28,"Unmethylated","Unmethylated","Other"
"AT1G02120",0.59971849933325,FALSE,TRUE,"border cells",1.09323999139358,7.04455010840892,19,"gbM","Unmethylated","H2A.Z-Depleted"
"AT3G62240",0.599703271949129,FALSE,TRUE,"procambium ERS+",0.749590418805117,4.0406963084471,17,"gbM","gbM","H2A.Z-Depleted"
"AT3G02880",0.599671287246389,FALSE,TRUE,"procambium ERS-",1.72264030525355,2.98310044113089,28,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT2G22010",0.59966939654116,FALSE,TRUE,"border cells",1.0130829887815,5.13344746867342,19,"gbM","gbM","H2A.Z-Depleted"
"AT5G36880",0.599586209722164,FALSE,TRUE,"root cap lateral",1.11384221122767,2.57708715901721,29,"gbM","gbM","H2A.Z-Depleted"
"AT5G08500",0.599464838675227,FALSE,TRUE,"protoxylem ERS+",1.48250759685666,4.40120588456957,18,"gbM","gbM","H2A.Z-Depleted"
"AT1G55840",0.59945646857211,FALSE,TRUE,"metaphloem ERS+",1.2107461795483,1.38436587606396,28,"gbM","Unmethylated","Other"
"AT3G07565",0.599441539311727,FALSE,TRUE,"cortex ERS+",0.785776265833214,2.23675734761776,24,"gbM","gbM","H2A.Z-Depleted"
"AT5G12480",0.599383543217922,FALSE,TRUE,"root cap early",0.794120220011037,3.58035433939455,20,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G22350",0.599354998916513,FALSE,TRUE,"endodermis ERS+",1.01737963261398,3.8395378999448,22,"gbM","gbM","Other"
"AT4G05420",0.599340030209444,FALSE,TRUE,"protophloem ERS-",0.916971624226449,4.53047822062784,19,"gbM","gbM","H2A.Z-Depleted"
"AT1G75540",0.599287871733742,FALSE,TRUE,"protophloem ERS+",1.94449952675297,1.8330443603689,27,"Unmethylated","Unmethylated","Other"
"AT5G56190",0.599275198537343,FALSE,TRUE,"protoxylem early",1.29533109762656,4.36886275925269,22,"gbM","Unmethylated","Other"
"AT1G15280",0.599259017841484,FALSE,TRUE,"root cap tip",0.701828891145104,4.79494852361892,18,"gbM","gbM","H2A.Z-Depleted"
"AT1G15880",0.599229463508321,FALSE,TRUE,"protoxylem ERS+",1.2345863281566,3.36749398482079,26,"gbM","Unmethylated","Other"
"AT4G14990",0.599206935592966,FALSE,TRUE,"metaphloem ERS+",1.34318871225897,3.20521701992017,21,"gbM","gbM","H2A.Z-Depleted"
"AT1G12360",0.599201867612772,FALSE,TRUE,"protoxylem ERS+",1.38058343330839,4.24109241692705,24,"gbM","gbM","H2A.Z-Depleted"
"AT1G08600",0.599063537111678,FALSE,TRUE,"columella",1.29845796376494,5.51053659156146,20,"gbM","gbM","Other"
"AT5G01410",0.598978035410204,FALSE,TRUE,"ppp ERS+",1.15071360977617,0.855446084920947,29,"Unmethylated","Unmethylated","Other"
"AT3G46510",0.598895453992175,FALSE,TRUE,"protoxylem early",1.08490758053561,3.89652386448878,24,"gbM","gbM","H2A.Z-Depleted"
"AT1G30440",0.598881299521234,FALSE,TRUE,"root cap early",1.55922983988187,4.307008198544,24,"gbM","gbM","H2A.Z-Depleted"
"AT4G16420",0.598875020538602,FALSE,TRUE,"root cap tip",0.421641678186145,4.63139388067206,20,"gbM","Unmethylated","H2A.Z-Depleted"
"AT4G20300",0.598844859528487,FALSE,TRUE,"protoxylem ERS+",1.04905493074795,2.87925810402395,27,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT3G52300",0.598812973936713,FALSE,TRUE,"hair cells ERS-",1.24530171347657,0.259522866488488,29,"Unmethylated","Unmethylated","Other"
"AT3G47990",0.598618278239658,FALSE,TRUE,"columella",0.992402163281682,4.89230107878819,20,"gbM","gbM","Other"
"AT5G64310",0.598581096747962,FALSE,TRUE,"protoxylem early",1.22070599159038,1.20367433300545,29,"Unmethylated","Unmethylated","Other"
"AT5G47890",0.598540891320885,FALSE,TRUE,"hair cells ERS-",1.02406776342671,0.369528719863229,29,"Unmethylated","Unmethylated","Other"
"AT1G51160",0.598477700141322,FALSE,TRUE,"protoxylem early",1.30577188563136,0.992638490975004,29,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G51710",0.598325576372977,FALSE,TRUE,"protophloem ERS-",0.812990806720675,1.94470690992433,27,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G32910",0.598154281711565,FALSE,TRUE,"root cap tip",0.472111663297033,3.72309908509764,21,"gbM","gbM","H2A.Z-Depleted"
"AT1G08370",0.598022035922975,FALSE,TRUE,"protoxylem early",1.38025291937794,2.50079090412806,28,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G50960",0.59801497856005,FALSE,TRUE,"hair cells ERS+",0.676711953235476,1.92656264304767,26,"gbM","gbM","Other"
"AT1G50480",0.597969453852299,FALSE,TRUE,"root cap early",0.547874113478067,3.12412046584416,25,"gbM","gbM","Other"
"AT3G08760",0.597928276655669,FALSE,TRUE,"columella",1.24858386757704,2.50403418316455,19,"gbM","gbM","Other"
"AT2G20360",0.597743568015902,FALSE,TRUE,"hair cells ERS-",0.823779389189448,0.948266285988253,29,"gbM","gbM","H2A.Z-Depleted"
"AT1G23780",0.597669099285968,FALSE,TRUE,"ppp ERS+",0.380157121931316,3.02278496103723,22,"gbM","gbM","Other"
"AT4G30890",0.597606317827452,FALSE,TRUE,"root cap tip",0.480705601121887,3.96929955376449,19,"gbM","gbM","H2A.Z-Depleted"
"AT1G01650",0.597594213988718,FALSE,TRUE,"metaxylem ERS+",0.723404272513332,3.11134531996325,19,"gbM","gbM","H2A.Z-Depleted"
"AT5G22120",0.597582059178642,FALSE,TRUE,"procambium ERS+",0.674467574359558,2.71521666839102,23,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G54320",0.597537853543938,FALSE,TRUE,"hair cells ERS-",1.44331082260604,1.93361435004917,28,"gbM","Unmethylated","Other"
"AT3G66654",0.597510435435581,FALSE,TRUE,"protoxylem early",1.03719419061145,2.11619263506279,28,"gbM","gbM","H2A.Z-Depleted"
"AT1G30130",0.597466592376192,FALSE,TRUE,"protoxylem early",1.06989239153917,2.8237039122674,28,"gbM","Unmethylated","Other"
"AT5G02770",0.597449503417254,FALSE,TRUE,"columella",0.994613714024642,3.0452022979349,21,"Unmethylated","Unmethylated","H2A.Z-Depleted"
"AT2G23460",0.597448690445421,FALSE,TRUE,"ppp ERS+",0.784486192595913,4.48427376822136,17,"gbM","gbM","Other"
"AT2G21190",0.597408233452395,FALSE,TRUE,"hair cells ERS+",0.387858369826613,2.20200877094056,26,"Unmethylated","Unmethylated","Other"
"AT1G77540",0.597249254893752,FALSE,TRUE,"columella",1.57815196973393,3.09929767676168,29,"Unmethylated","Unmethylated","Other"
"AT5G13110",0.597169222735337,FALSE,TRUE,"hair cells ERS+",0.341027146232106,4.1704547587919,22,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G17900",0.596880858467177,FALSE,TRUE,"root cap tip",0.546061594555883,3.96234940904075,20,"gbM","gbM","H2A.Z-Depleted"
"AT4G05060",0.596650809016766,FALSE,TRUE,"protoxylem ERS+",2.40927242716562,3.02609728550339,24,"TE-like","Unmethylated","H2A.Z-Depleted"
"AT2G27490",0.596645144130549,FALSE,TRUE,"root cap lateral",0.565244024277126,2.5377077008184,20,"gbM","Unmethylated","Other"
"AT5G10960",0.596562333201274,FALSE,TRUE,"hair cells ERS-",0.937062220464655,1.12175999814225,29,"Unmethylated","Unmethylated","Other"
"AT4G33300",0.596517741809066,FALSE,TRUE,"root cap early",1.04997170060072,5.29163788415292,16,"TE-like","Unmethylated","H2A.Z-Enriched"
"AT5G62575",0.596507602745091,FALSE,TRUE,"xpp ERS-",0.828994243208009,1.51870803766288,29,"Unmethylated","Unmethylated","Other"
"AT1G03350",0.596352241376622,FALSE,TRUE,"metaxylem ERS-",1.57839894121023,2.93381002844668,25,"Unmethylated","Unmethylated","Other"
"AT1G72770",0.596246472169738,FALSE,TRUE,"protophloem ERS+",1.84913642360343,2.2886970085357,21,"gbM","gbM","H2A.Z-Depleted"
"AT1G65430",0.596218831971435,FALSE,TRUE,"border cells",0.431066724974691,4.51828373064708,20,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G34190",0.596146529526264,FALSE,TRUE,"root cap tip",0.499028612312682,3.58334787957557,22,"gbM","Unmethylated","H2A.Z-Depleted"
"AT4G08500",0.596098495805868,FALSE,TRUE,"border cells",1.30118328789335,5.55584259794593,18,"gbM","gbM","H2A.Z-Depleted"
"AT5G65660",0.596011075848907,FALSE,TRUE,"procambium ERS+",1.47678868383069,0.95462182590368,29,"Unmethylated","Unmethylated","Other"
"AT4G34890",0.595947987802088,FALSE,TRUE,"border cells",1.15286502589589,4.50105609121055,21,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G38880",0.595768115975182,FALSE,TRUE,"procambium ERS+",0.441744356862209,2.77686311886434,21,"Unmethylated","Unmethylated","H2A.Z-Depleted"
"AT3G19420",0.595607548602398,FALSE,TRUE,"root cap early",0.650314105277474,3.06016079929516,28,"gbM","gbM","H2A.Z-Depleted"
"AT3G48860",0.595446938711897,FALSE,TRUE,"protoxylem early",1.22381280881444,4.13339786548946,22,"gbM","gbM","H2A.Z-Depleted"
"AT1G14000",0.595334518189464,FALSE,TRUE,"protophloem ERS-",0.813581531043016,2.96977416632655,27,"gbM","Unmethylated","H2A.Z-Depleted"
"AT3G08720",0.595306671894506,FALSE,TRUE,"procambium ERS+",0.578436097468234,4.63484342631911,20,"TE-like","Unmethylated","Other"
"AT4G05000",0.595180600843659,FALSE,TRUE,"protophloem ERS-",0.595029942706017,3.06455047421677,21,"gbM","gbM","Other"
"AT1G29340",0.595179518523085,FALSE,TRUE,"protoxylem ERS+",1.34539628246327,3.81583601993046,21,"gbM","gbM","Other"
"AT5G38830",0.595174725620724,FALSE,TRUE,"protoxylem early",0.738573944364156,2.38864503213742,27,"gbM","gbM","H2A.Z-Depleted"
"AT5G11710",0.595097991934272,FALSE,TRUE,"protoxylem early",1.45472909350475,2.95762025860755,28,"gbM","gbM","H2A.Z-Depleted"
"AT1G27385",0.59506506221117,FALSE,TRUE,"columella",0.904844431570041,3.57981404248834,24,"gbM","Unmethylated","Other"
"AT5G62200",0.594987380474536,FALSE,TRUE,"columella",1.5636426915781,3.25117500738341,24,"Unmethylated","Unmethylated","Other"
"AT1G70290",0.594855836901731,FALSE,TRUE,"ppp ERS+",1.78573534336239,1.90910863446258,26,"gbM","Unmethylated","Other"
"AT5G37710",0.594845640480828,FALSE,TRUE,"protophloem ERS+",1.60205398257257,4.27518645702439,22,"gbM","Unmethylated","H2A.Z-Enriched"
"AT1G23190",0.594834411686236,FALSE,TRUE,"protoxylem early",1.64771397087939,0.8575803825119,29,"gbM","gbM","H2A.Z-Depleted"
"AT5G39040",0.594652810365236,FALSE,TRUE,"root cap tip",1.8475980223925,2.6635170455236,15,"gbM","gbM","H2A.Z-Depleted"
"AT4G15780",0.594649355747968,FALSE,TRUE,"protoxylem early",1.72094217276467,1.57885690228811,26,"Unmethylated","Unmethylated","Other"
"AT3G04780",0.594455201032837,FALSE,TRUE,"ppp ERS-",0.83907243405305,0.959228854182102,29,"gbM","Unmethylated","Other"
"AT2G31510",0.594448516787451,FALSE,TRUE,"metaphloem ERS-",0.84928204560829,4.15326574725223,17,"gbM","gbM","H2A.Z-Depleted"
"AT1G16270",0.594435312838481,FALSE,TRUE,"border cells",1.1585489202172,6.34131839172951,19,"gbM","gbM","H2A.Z-Depleted"
"AT5G05170",0.59441525889536,FALSE,TRUE,"cortex ERS-",1.6770876424643,1.69999541994334,27,"gbM","gbM","Other"
"AT4G08230",0.594379554931626,FALSE,TRUE,"protoxylem ERS+",1.18482516459068,3.50445136671966,28,"gbM","Unmethylated","Other"
"AT3G45190",0.594367718460967,FALSE,TRUE,"protophloem ERS-",0.781858150002,4.84988432339245,22,"gbM","gbM","H2A.Z-Depleted"
"AT3G15070",0.594226252630696,FALSE,TRUE,"protoxylem ERS+",1.64028186482158,3.47222598216596,23,"gbM","gbM","H2A.Z-Depleted"
"AT5G23610",0.594177263238569,FALSE,TRUE,"protophloem ERS-",0.608936661717969,4.09161259281661,18,"gbM","Unmethylated","Other"
"AT5G67560",0.594135265086915,FALSE,TRUE,"hair cells ERS-",1.11997293041578,2.09030697235668,28,"Unmethylated","Unmethylated","Other"
"AT5G53570",0.594054268834743,FALSE,TRUE,"protophloem ERS+",2.27424732511882,3.46329818096268,20,"gbM","Unmethylated","Other"
"AT4G24400",0.594022528561308,FALSE,TRUE,"hair cells ERS-",0.80130260611009,2.67960445237617,28,"gbM","Unmethylated","Other"
"AT1G04810",0.593892760870613,FALSE,TRUE,"protophloem ERS-",1.01292647737396,3.21596549527141,22,"gbM","gbM","H2A.Z-Depleted"
"AT1G67785",0.593829952049729,FALSE,TRUE,"hair cells ERS-",1.1202444744221,0.467177096614887,29,"gbM","Unmethylated","Other"
"AT1G57680",0.593627877763032,FALSE,TRUE,"protoxylem early",1.14534860558331,2.95228010310917,27,"gbM","gbM","Other"
"AT5G63470",0.593608112190784,FALSE,TRUE,"protoxylem early",1.23264948290417,3.19460523397328,27,"Unmethylated","Unmethylated","Other"
"AT1G67230",0.593580347989559,FALSE,TRUE,"protophloem ERS+",1.6035970714341,2.20085397738387,29,"gbM","gbM","H2A.Z-Depleted"
"AT5G18190",0.593557715514877,FALSE,TRUE,"columella",1.37906203708471,5.13908719274723,18,"gbM","gbM","H2A.Z-Depleted"
"AT1G54490",0.593526781105935,FALSE,TRUE,"endodermis ERS-",0.800835536473683,5.27572370587527,20,"gbM","gbM","H2A.Z-Depleted"
"AT3G48780",0.593523528143487,FALSE,TRUE,"protoxylem ERS+",1.06555805338262,3.50534043299797,25,"gbM","gbM","Other"
"AT3G15430",0.593514851474913,FALSE,TRUE,"metaphloem ERS+",1.17837643574336,3.45170303960858,21,"gbM","Unmethylated","H2A.Z-Depleted"
"AT3G54480",0.593498603376958,FALSE,TRUE,"metaphloem ERS-",0.473282073670924,3.07961123681504,24,"gbM","gbM","H2A.Z-Depleted"
"AT5G66930",0.593464549993447,FALSE,TRUE,"protoxylem ERS+",1.42782607535661,3.33400144502188,24,"Unmethylated","Unmethylated","Other"
"AT5G54390",0.593398676351866,FALSE,TRUE,"endodermis ERS+",1.28509830025808,2.29984062177171,25,"Unmethylated","Unmethylated","Other"
"AT5G40760",0.593342502487417,FALSE,TRUE,"xpp ERS-",1.41673776390739,2.88780613357192,26,"gbM","gbM","H2A.Z-Depleted"
"AT5G62640",0.593333776466863,FALSE,TRUE,"root cap tip",0.586100297401848,3.83471628537237,20,"gbM","gbM","H2A.Z-Depleted"
